id,category,document_type,section,title,theme,theme_url,summary,date,date_iso,year,post_url,file_url,path,filename,language,source_list_url
avis_2020-07-16-10-19-59_cce20201320avisdirectiveomnibusdef,avis,avis,consommation,Pour une modernisation et un renforcement de la protection des consommateurs,Pratiques du commerce,https://www.ccecrb.fgov.be/c/fr/16/pratiques-du-commerce,"La CCS Consommation a approuvé le 6 juillet 2020 un avis relatif à la transposition de la Directive (UE) 2019/2161 du 27 novembre 2019, dite Directive Omnibus. Cette directive...",15/07/2020,2020-07-15,2020,https://www.ccecrb.fgov.be/p/fr/766/pour-une-modernisation-et-un-renforcement-de-la-protection-des-consommateurs,https://www.ccecrb.fgov.be/dpics/fichiers/2020-07-16-10-19-59_CCE20201320AvisdirectiveOmnibusDEF.pdf,avis/2020-07-16-10-19-59_CCE20201320AvisdirectiveOmnibusDEF.pdf,2020-07-16-10-19-59_CCE20201320AvisdirectiveOmnibusDEF.pdf,fr,https://www.ccecrb.fgov.be/type/fr/1/avis/21
avis_2020-05-27-03-56-29_doc201065fr,avis,avis,conseil central de l’économie,Contribution du CCE et du CNT dans le cadre de la préparation du Programme national de réforme 2020,Emploi et compétitivité,https://www.ccecrb.fgov.be/c/fr/2/emploi-et-competitivite,"Le Conseil central de l’économie (CCE) et le Conseil national du travail (CNT) viennent d’approuver leurs contributions, sous forme d’avis, au Programme national de...",27/05/2020,2020-05-27,2020,https://www.ccecrb.fgov.be/p/fr/758/contribution-du-cce-et-du-cnt-dans-le-cadre-de-la-preparation-du-programme-national-de-reforme-2020,https://www.ccecrb.fgov.be/dpics/fichiers/2020-05-27-03-56-29_doc201065fr.pdf,avis/2020-05-27-03-56-29_doc201065fr.pdf,2020-05-27-03-56-29_doc201065fr.pdf,fr,https://www.ccecrb.fgov.be/type/fr/1/avis/21
avis_2020-05-06-05-33-08_2020183vcpersberichtadviescoronaapp2020953f,avis,avis,consommation,Traçage numérique : il faut protéger le consommateur,Digitalisation,https://www.ccecrb.fgov.be/c/fr/15/digitalisation,"La Belgique connaît une crise sanitaire qui l’a amenée à demander à sa population de rester confinée. Depuis le 4 mai, néanmoins, la Belgique a...",06/05/2020,2020-05-06,2020,https://www.ccecrb.fgov.be/p/fr/753/tracage-numerique-il-faut-proteger-le-consommateur,https://www.ccecrb.fgov.be/dpics/fichiers/2020-05-06-05-33-08_2020183VCPersberichtAdviesCoronaapp2020953F.pdf,avis/2020-05-06-05-33-08_2020183VCPersberichtAdviesCoronaapp2020953F.pdf,2020-05-06-05-33-08_2020183VCPersberichtAdviesCoronaapp2020953F.pdf,fr,https://www.ccecrb.fgov.be/type/fr/1/avis/22
avis_2020-05-06-05-17-28_cce20200895avis,avis,avis,consommation,Traçage numérique : il faut protéger le consommateur,Digitalisation,https://www.ccecrb.fgov.be/c/fr/15/digitalisation,"La Belgique connaît une crise sanitaire qui l’a amenée à demander à sa population de rester confinée. Depuis le 4 mai, néanmoins, la Belgique a...",06/05/2020,2020-05-06,2020,https://www.ccecrb.fgov.be/p/fr/753/tracage-numerique-il-faut-proteger-le-consommateur,https://www.ccecrb.fgov.be/dpics/fichiers/2020-05-06-05-17-28_CCE20200895Avis.pdf,avis/2020-05-06-05-17-28_CCE20200895Avis.pdf,2020-05-06-05-17-28_CCE20200895Avis.pdf,fr,https://www.ccecrb.fgov.be/type/fr/1/avis/22
avis_2020-04-15-02-35-55_cce20200800examendeproportionnalite,avis,avis,conseil central de l’économie,Examen de proportionnalité pour les réglementations de profession,Organisation de l'économie,https://www.ccecrb.fgov.be/c/fr/5/organisation-de-l-economie,Le CCE a approuvé le 15 avril 2020 un avis sur l’avant-projet de loi relatif à un examen de proportionnalité préalable à l’adoption ou à la...,15/04/2020,2020-04-15,2020,https://www.ccecrb.fgov.be/p/fr/747/examen-de-proportionnalite-pour-les-reglementations-de-profession,https://www.ccecrb.fgov.be/dpics/fichiers/2020-04-15-02-35-55_CCE20200800Examendeproportionnalité.pdf,avis/2020-04-15-02-35-55_CCE20200800Examendeproportionnalite.pdf,2020-04-15-02-35-55_CCE20200800Examendeproportionnalite.pdf,fr,https://www.ccecrb.fgov.be/type/fr/1/avis/22
avis_2020-04-10-03-34-00_cce20200795defsite,avis,avis,consommation,Crise du coronavirus : la CCS « Consommation » se prononce sur les soldes et les ventes en liquidation,Pratiques du commerce,https://www.ccecrb.fgov.be/c/fr/16/pratiques-du-commerce,"Le 8 avril 2020, la séance plénière de la Commission consultative spéciale (CCS) « Consommation » a approuvé dans le cadre d’une...",09/04/2020,2020-04-09,2020,https://www.ccecrb.fgov.be/p/fr/745/crise-du-coronavirus-la-ccs-consommation-se-prononce-sur-les-soldes-et-les-ventes-en-liquidation,https://www.ccecrb.fgov.be/dpics/fichiers/2020-04-10-03-34-00_CCE20200795defsite.pdf,avis/2020-04-10-03-34-00_CCE20200795defsite.pdf,2020-04-10-03-34-00_CCE20200795defsite.pdf,fr,https://www.ccecrb.fgov.be/type/fr/1/avis/22
avis_2020-10-12-09-49-47_cce20200400,avis,avis,conseil central de l’économie,CCE et CNT se prononcent sur les objectifs de développement durable de l’ONU,Emploi et compétitivité,https://www.ccecrb.fgov.be/c/fr/2/emploi-et-competitivite,"Dans le but de contribuer aux futurs rapports fédéraux sur le développement durable, ainsi qu’au futur Plan fédéral de développement durable, le CCE...",25/02/2020,2020-02-25,2020,https://www.ccecrb.fgov.be/p/fr/731/cce-et-cnt-se-prononcent-sur-les-objectifs-de-developpement-durable-de-l-onu,https://www.ccecrb.fgov.be/dpics/fichiers/2020-10-12-09-49-47_CCE20200400.pdf,avis/2020-10-12-09-49-47_CCE20200400.pdf,2020-10-12-09-49-47_CCE20200400.pdf,fr,https://www.ccecrb.fgov.be/type/fr/1/avis/22
avis_2020-02-26-09-18-46_doc200461fr,avis,avis,conseil central de l’économie,CCE et CNT se prononcent sur les objectifs de développement durable de l’ONU,Emploi et compétitivité,https://www.ccecrb.fgov.be/c/fr/2/emploi-et-competitivite,"Dans le but de contribuer aux futurs rapports fédéraux sur le développement durable, ainsi qu’au futur Plan fédéral de développement durable, le CCE...",25/02/2020,2020-02-25,2020,https://www.ccecrb.fgov.be/p/fr/731/cce-et-cnt-se-prononcent-sur-les-objectifs-de-developpement-durable-de-l-onu,https://www.ccecrb.fgov.be/dpics/fichiers/2020-02-26-09-18-46_doc200461fr.pdf,avis/2020-02-26-09-18-46_doc200461fr.pdf,2020-02-26-09-18-46_doc200461fr.pdf,fr,https://www.ccecrb.fgov.be/type/fr/1/avis/22
avis_2020-02-21-04-24-11_communique_de_presse_odd,avis,avis,conseil central de l’économie,CCE et CNT se prononcent sur les objectifs de développement durable de l’ONU,Emploi et compétitivité,https://www.ccecrb.fgov.be/c/fr/2/emploi-et-competitivite,"Dans le but de contribuer aux futurs rapports fédéraux sur le développement durable, ainsi qu’au futur Plan fédéral de développement durable, le CCE...",25/02/2020,2020-02-25,2020,https://www.ccecrb.fgov.be/p/fr/731/cce-et-cnt-se-prononcent-sur-les-objectifs-de-developpement-durable-de-l-onu,https://www.ccecrb.fgov.be/dpics/fichiers/2020-02-21-04-24-11_Communiqué_de_presse_ODD.pdf,avis/2020-02-21-04-24-11_Communique_de_presse_ODD.pdf,2020-02-21-04-24-11_Communique_de_presse_ODD.pdf,fr,https://www.ccecrb.fgov.be/type/fr/1/avis/22
avis_2020-02-20-03-01-11_doc20390fr,avis,avis,conseil central de l’économie,La nouvelle enquête fédérale sur les déplacements domicile-travail,Mobilité,https://www.ccecrb.fgov.be/c/fr/4/mobilite,"Depuis 2005, tous les employeurs belges occupant plus de 100 travailleurs sont tenus par la loi de mener tous les trois ans une enquête sur les déplacements domicile-travail. Cette...",19/02/2020,2020-02-19,2020,https://www.ccecrb.fgov.be/p/fr/727/la-nouvelle-enquete-federale-sur-les-deplacements-domicile-travail,https://www.ccecrb.fgov.be/dpics/fichiers/2020-02-20-03-01-11_doc20390fr.pdf,avis/2020-02-20-03-01-11_doc20390fr.pdf,2020-02-20-03-01-11_doc20390fr.pdf,fr,https://www.ccecrb.fgov.be/type/fr/1/avis/22
avis_2020-02-24-11-22-57_communique_de_presse_diagnostic_federal,avis,avis,conseil central de l’économie,La nouvelle enquête fédérale sur les déplacements domicile-travail,Mobilité,https://www.ccecrb.fgov.be/c/fr/4/mobilite,"Depuis 2005, tous les employeurs belges occupant plus de 100 travailleurs sont tenus par la loi de mener tous les trois ans une enquête sur les déplacements domicile-travail. Cette...",19/02/2020,2020-02-19,2020,https://www.ccecrb.fgov.be/p/fr/727/la-nouvelle-enquete-federale-sur-les-deplacements-domicile-travail,https://www.ccecrb.fgov.be/dpics/fichiers/2020-02-24-11-22-57_Communiqué_de_presse_diagnostic_fédéral.pdf,avis/2020-02-24-11-22-57_Communique_de_presse_diagnostic_federal.pdf,2020-02-24-11-22-57_Communique_de_presse_diagnostic_federal.pdf,fr,https://www.ccecrb.fgov.be/type/fr/1/avis/22
avis_2020-02-20-03-43-43_doc20280fr,avis,avis,conseil central de l’économie,Vers des services publics numériques plus efficaces et inclusifs,Digitalisation,https://www.ccecrb.fgov.be/c/fr/6/digitalisation,La numérisation des services publics pour les citoyens et les entreprises représente un énorme défi. Les pouvoirs publics doivent non seulement être au fait des...,19/02/2020,2020-02-19,2020,https://www.ccecrb.fgov.be/p/fr/730/vers-des-services-publics-numeriques-plus-efficaces-et-inclusifs,https://www.ccecrb.fgov.be/dpics/fichiers/2020-02-20-03-43-43_doc20280fr.pdf,avis/2020-02-20-03-43-43_doc20280fr.pdf,2020-02-20-03-43-43_doc20280fr.pdf,fr,https://www.ccecrb.fgov.be/type/fr/1/avis/22
avis_2020-02-20-04-34-47_communique_de_presse_egouvernement,avis,avis,conseil central de l’économie,Vers des services publics numériques plus efficaces et inclusifs,Digitalisation,https://www.ccecrb.fgov.be/c/fr/6/digitalisation,La numérisation des services publics pour les citoyens et les entreprises représente un énorme défi. Les pouvoirs publics doivent non seulement être au fait des...,19/02/2020,2020-02-19,2020,https://www.ccecrb.fgov.be/p/fr/730/vers-des-services-publics-numeriques-plus-efficaces-et-inclusifs,https://www.ccecrb.fgov.be/dpics/fichiers/2020-02-20-04-34-47_Communiqué_de_presse_egouvernement.pdf,avis/2020-02-20-04-34-47_Communique_de_presse_egouvernement.pdf,2020-02-20-04-34-47_Communique_de_presse_egouvernement.pdf,fr,https://www.ccecrb.fgov.be/type/fr/1/avis/22
avis_2020-01-23-03-27-33_cce20200020defsite,avis,avis,secteurs,Vers une Mercuriale 2.0,Construction,https://www.ccecrb.fgov.be/c/fr/10/construction,"Suite à la demande d’avis sur la réforme de la Mercuriale des matériaux de construction, les partenaires sociaux du secteur de la construction soulignent qu’une...",23/01/2020,2020-01-23,2020,https://www.ccecrb.fgov.be/p/fr/719/vers-une-mercuriale-2-0,https://www.ccecrb.fgov.be/dpics/fichiers/2020-01-23-03-27-33_CCE20200020DEFsite.pdf,avis/2020-01-23-03-27-33_CCE20200020DEFsite.pdf,2020-01-23-03-27-33_CCE20200020DEFsite.pdf,fr,https://www.ccecrb.fgov.be/type/fr/1/avis/22
avis_2019-12-23-10-01-08_cce20192649communiquedepresseavispermisunique,avis,avis,conseil central de l’économie,Permis unique : pour une plateforme électronique centrale pour les employeurs et les travailleurs étrangers,Organisation de l'économie,https://www.ccecrb.fgov.be/c/fr/5/organisation-de-l-economie,"Dans le cadre de la coordination structurelle entre les conseils consultatifs fédéraux et régionaux, les interlocuteurs sociaux se sont penchés ensemble sur la...",20/12/2019,2019-12-20,2019,https://www.ccecrb.fgov.be/p/fr/713/permis-unique-pour-une-plateforme-electronique-centrale-pour-les-employeurs-et-les-travailleurs-etrangers,https://www.ccecrb.fgov.be/dpics/fichiers/2019-12-23-10-01-08_CCE20192649CommuniquédepresseAvisPermisunique.pdf,avis/2019-12-23-10-01-08_CCE20192649CommuniquedepresseAvisPermisunique.pdf,2019-12-23-10-01-08_CCE20192649CommuniquedepresseAvisPermisunique.pdf,fr,https://www.ccecrb.fgov.be/type/fr/1/avis/22
avis_2019-12-20-12-23-18_doc192518fr,avis,avis,conseil central de l’économie,Permis unique : pour une plateforme électronique centrale pour les employeurs et les travailleurs étrangers,Organisation de l'économie,https://www.ccecrb.fgov.be/c/fr/5/organisation-de-l-economie,"Dans le cadre de la coordination structurelle entre les conseils consultatifs fédéraux et régionaux, les interlocuteurs sociaux se sont penchés ensemble sur la...",20/12/2019,2019-12-20,2019,https://www.ccecrb.fgov.be/p/fr/713/permis-unique-pour-une-plateforme-electronique-centrale-pour-les-employeurs-et-les-travailleurs-etrangers,https://www.ccecrb.fgov.be/dpics/fichiers/2019-12-20-12-23-18_doc192518fr.pdf,avis/2019-12-20-12-23-18_doc192518fr.pdf,2019-12-20-12-23-18_doc192518fr.pdf,fr,https://www.ccecrb.fgov.be/type/fr/1/avis/22
avis_2020-03-05-03-10-47_cce20192560defcntavis2_150,avis,avis,conseil central de l’économie,Le prix des cartes train à partir du 1er février 2020,Mobilité,https://www.ccecrb.fgov.be/c/fr/4/mobilite,"Le 1er février 2020, la SNCB augmente les tarifs de ses titres de transport. En vue de cette augmentation tarifaire, le Conseil Central de l’Économie et le Conseil...",19/12/2019,2019-12-19,2019,https://www.ccecrb.fgov.be/p/fr/710/le-prix-des-cartes-train-a-partir-du-1er-fevrier-2020,https://www.ccecrb.fgov.be/dpics/fichiers/2020-03-05-03-10-47_CCE20192560defCNTAvis2.150.pdf,avis/2020-03-05-03-10-47_CCE20192560defCNTAvis2.150.pdf,2020-03-05-03-10-47_CCE20192560defCNTAvis2.150.pdf,fr,https://www.ccecrb.fgov.be/type/fr/1/avis/22
avis_2019-12-18-04-03-54_doc192596fr,avis,avis,conseil central de l’économie,Le prix des cartes train à partir du 1er février 2020,Mobilité,https://www.ccecrb.fgov.be/c/fr/4/mobilite,"Le 1er février 2020, la SNCB augmente les tarifs de ses titres de transport. En vue de cette augmentation tarifaire, le Conseil Central de l’Économie et le Conseil...",19/12/2019,2019-12-19,2019,https://www.ccecrb.fgov.be/p/fr/710/le-prix-des-cartes-train-a-partir-du-1er-fevrier-2020,https://www.ccecrb.fgov.be/dpics/fichiers/2019-12-18-04-03-54_doc192596fr.pdf,avis/2019-12-18-04-03-54_doc192596fr.pdf,2019-12-18-04-03-54_doc192596fr.pdf,fr,https://www.ccecrb.fgov.be/type/fr/1/avis/22
avis_2019-12-19-11-56-27_doc192500fr,avis,avis,conseil central de l’économie,Avis sur le Rapport annuel du Conseil national de la productivité,Emploi et compétitivité,https://www.ccecrb.fgov.be/c/fr/2/emploi-et-competitivite,Le CCE vient d’adopter son avis portant sur le premier rapport annuel du Conseil national de la productivité (CNP). L’avis sera joint au rapport du CNP et les deux documents...,19/12/2019,2019-12-19,2019,https://www.ccecrb.fgov.be/p/fr/712/avis-sur-le-rapport-annuel-du-conseil-national-de-la-productivite,https://www.ccecrb.fgov.be/dpics/fichiers/2019-12-19-11-56-27_doc192500fr.pdf,avis/2019-12-19-11-56-27_doc192500fr.pdf,2019-12-19-11-56-27_doc192500fr.pdf,fr,https://www.ccecrb.fgov.be/type/fr/1/avis/22
avis_2019-11-20-04-12-27_cce20192340avis,avis,avis,conseil central de l’économie,Promouvoir l’engagement des actionnaires à long terme,Organisation de l'économie,https://www.ccecrb.fgov.be/c/fr/5/organisation-de-l-economie,"Le 20 novembre 2019, le CCE a rendu un avis unanime sur une proposition de loi visant à transposer en droit belge la directive (UE) 2017/828 sur demande de la commission Economie, Protection...",20/11/2019,2019-11-20,2019,https://www.ccecrb.fgov.be/p/fr/704/promouvoir-l-engagement-des-actionnaires-a-long-terme,https://www.ccecrb.fgov.be/dpics/fichiers/2019-11-20-04-12-27_CCE20192340Avis.pdf,avis/2019-11-20-04-12-27_CCE20192340Avis.pdf,2019-11-20-04-12-27_CCE20192340Avis.pdf,fr,https://www.ccecrb.fgov.be/type/fr/1/avis/23
avis_2019-11-21-10-37-30_doc192295fr,avis,avis,conseil central de l’économie,La lutte contre le blanchiment de capitaux et la fraude : le registre UBO,Organisation de l'économie,https://www.ccecrb.fgov.be/c/fr/5/organisation-de-l-economie,Un certain nombre de nouvelles obligations en matière de lutte contre le blanchiment de capitaux et la fraude ont récemment été introduites au niveau européen....,19/11/2019,2019-11-19,2019,https://www.ccecrb.fgov.be/p/fr/702/la-lutte-contre-le-blanchiment-de-capitaux-et-la-fraude-le-registre-ubo,https://www.ccecrb.fgov.be/dpics/fichiers/2019-11-21-10-37-30_doc192295fr.pdf,avis/2019-11-21-10-37-30_doc192295fr.pdf,2019-11-21-10-37-30_doc192295fr.pdf,fr,https://www.ccecrb.fgov.be/type/fr/1/avis/23
avis_2019-10-24-04-12-40_doc192001fr,avis,avis,conseil central de l’économie,Nouvelle contribution du CCE au Plan national intégré Énergie-Climat,Énergie,https://www.ccecrb.fgov.be/c/fr/3/energie,La Commission européenne a réalisé une évaluation complète du projet de plan national intégré belge en matière d’énergie et de...,24/10/2019,2019-10-24,2019,https://www.ccecrb.fgov.be/p/fr/696/nouvelle-contribution-du-cce-au-plan-national-integre-energie-climat,https://www.ccecrb.fgov.be/dpics/fichiers/2019-10-24-04-12-40_doc192001fr.pdf,avis/2019-10-24-04-12-40_doc192001fr.pdf,2019-10-24-04-12-40_doc192001fr.pdf,fr,https://www.ccecrb.fgov.be/type/fr/1/avis/23
avis_2019-11-05-10-56-11_doc191870fr,avis,avis,clauses abusives,Clauses dans les conditions contractuelles des entreprises de location de voitures,Clauses abusives,https://www.ccecrb.fgov.be/c/fr/19/clauses-abusives,"Le 23 septembre 2019, la Commission consultative spéciale « Clauses abusives » a rendu un nouvel avis sur quelques clauses dans les conditions contractuelles des entreprises de...",07/10/2019,2019-10-07,2019,https://www.ccecrb.fgov.be/p/fr/691/clauses-dans-les-conditions-contractuelles-des-entreprises-de-location-de-voitures,https://www.ccecrb.fgov.be/dpics/fichiers/2019-11-05-10-56-11_doc191870fr.pdf,avis/2019-11-05-10-56-11_doc191870fr.pdf,2019-11-05-10-56-11_doc191870fr.pdf,fr,https://www.ccecrb.fgov.be/type/fr/1/avis/23
avis_2019-09-13-10-09-31_cce20191661internetofthingsdef,avis,avis,consommation,Internet des Objets,Digitalisation,https://www.ccecrb.fgov.be/c/fr/15/digitalisation,"Le 3 septembre 2019, la CCS « Consommation » a rendu un avis d’initiative relatif à l’Internet des Objets (« IdO »). L’IdO, plus connu du public...",11/09/2019,2019-09-11,2019,https://www.ccecrb.fgov.be/p/fr/682/internet-des-objets,https://www.ccecrb.fgov.be/dpics/fichiers/2019-09-13-10-09-31_CCE20191661InternetofthingsDEF.pdf,avis/2019-09-13-10-09-31_CCE20191661InternetofthingsDEF.pdf,2019-09-13-10-09-31_CCE20191661InternetofthingsDEF.pdf,fr,https://www.ccecrb.fgov.be/type/fr/1/avis/23
avis_2019-09-19-03-21-55_cce20191660transpositiondirectives,avis,avis,consommation,Transposition de directives européennes concernant la vente aux consommateurs,Pratiques du commerce,https://www.ccecrb.fgov.be/c/fr/16/pratiques-du-commerce,"L’assemblée plénière de la CCS « Consommation » a approuvé un avis relatif à la transposition de deux directives européennes, à...",03/09/2019,2019-09-03,2019,https://www.ccecrb.fgov.be/p/fr/684/transposition-de-directives-europeennes-concernant-la-vente-aux-consommateurs,https://www.ccecrb.fgov.be/dpics/fichiers/2019-09-19-03-21-55_CCE20191660transpositiondirectives..pdf,avis/2019-09-19-03-21-55_CCE20191660transpositiondirectives..pdf,2019-09-19-03-21-55_CCE20191660transpositiondirectives..pdf,fr,https://www.ccecrb.fgov.be/type/fr/1/avis/23
avis_2019-08-01-12-24-29_cce20191540,avis,avis,consommation,Dénomination et caractéristiques de l’essence enrichie en éthanol,Environnement,https://www.ccecrb.fgov.be/c/fr/18/environnement,"Le 29 juillet 2019, l’assemblée plénière de la CCS « Consommation » a approuvé le projet d’avis sur un projet d’arrêté royal...",31/07/2019,2019-07-31,2019,https://www.ccecrb.fgov.be/p/fr/673/denomination-et-caracteristiques-de-l-essence-enrichie-en-ethanol,https://www.ccecrb.fgov.be/dpics/fichiers/2019-08-01-12-24-29_CCE20191540.pdf,avis/2019-08-01-12-24-29_CCE20191540.pdf,2019-08-01-12-24-29_CCE20191540.pdf,fr,https://www.ccecrb.fgov.be/type/fr/1/avis/23
avis_2018-12-21-09-09-44_doc182000fr,avis,avis,conseil central de l’économie,Brexit,Emploi et compétitivité,https://www.ccecrb.fgov.be/c/fr/2/emploi-et-competitivite,"Le 29 mars 2019, le Royaume-Uni aurait dû quitter l’Union européenne. Les partenaires sociaux belges sont particulièrement concernés par le déroulement du...",12/07/2019,2019-07-12,2019,https://www.ccecrb.fgov.be/p/fr/53/brexit,https://www.ccecrb.fgov.be/dpics/fichiers/2018-12-21-09-09-44_doc182000fr.pdf,avis/2018-12-21-09-09-44_doc182000fr.pdf,2018-12-21-09-09-44_doc182000fr.pdf,fr,https://www.ccecrb.fgov.be/type/fr/1/avis/23
avis_2019-06-21-02-40-33_cce20191100avispneccommundifferentsorganes,avis,avis,conseil central de l’économie,Énergie-Climat : les conseils consultatifs pour une meilleure collaboration entre niveaux de pouvoir,Énergie,https://www.ccecrb.fgov.be/c/fr/3/energie,Sept conseils consultatifs fédéraux et régionaux demandent que le futur plan national intégré Energie-Climat mette en place une collaboration structurelle en...,11/06/2019,2019-06-11,2019,https://www.ccecrb.fgov.be/p/fr/658/energie-climat-les-conseils-consultatifs-pour-une-meilleure-collaboration-entre-niveaux-de-pouvoir,https://www.ccecrb.fgov.be/dpics/fichiers/2019-06-21-02-40-33_CCE20191100AvisPNECCommundifférentsorganes.pdf,avis/2019-06-21-02-40-33_CCE20191100AvisPNECCommundifferentsorganes.pdf,2019-06-21-02-40-33_CCE20191100AvisPNECCommundifferentsorganes.pdf,fr,https://www.ccecrb.fgov.be/type/fr/1/avis/23
avis_2019-05-29-03-02-38_doc191150fr,avis,avis,conseil central de l’économie,L’édition 2020 du diagnostic fédéral sur les déplacements domicile-travail,Mobilité,https://www.ccecrb.fgov.be/c/fr/4/mobilite,"Depuis 2005, tous les employeurs belges occupant plus de 100 travailleurs sont tenus par la loi de mener tous les trois ans une enquête sur les déplacements domicile-travail. Cette...",29/05/2019,2019-05-29,2019,https://www.ccecrb.fgov.be/p/fr/654/l-edition-2020-du-diagnostic-federal-sur-les-deplacements-domicile-travail,https://www.ccecrb.fgov.be/dpics/fichiers/2019-05-29-03-02-38_doc191150fr.pdf,avis/2019-05-29-03-02-38_doc191150fr.pdf,2019-05-29-03-02-38_doc191150fr.pdf,fr,https://www.ccecrb.fgov.be/type/fr/1/avis/23
avis_2019-05-06-02-41-09_cce20190920annexesdefsite,avis,avis,clauses abusives,Contrat-type service d’avocat de l’Ordre des barreaux francophones et germanophone,Clauses abusives,https://www.ccecrb.fgov.be/c/fr/19/clauses-abusives,"À l’instar de l'Ordre des barreaux flamands il y a déjà plusieurs années (voir avis n° 20 du 5 mai 2006), l'Ordre des barreaux francophones et...",06/05/2019,2019-05-06,2019,https://www.ccecrb.fgov.be/p/fr/644/contrat-type-service-d-avocat-de-l-ordre-des-barreaux-francophones-et-germanophone,https://www.ccecrb.fgov.be/dpics/fichiers/2019-05-06-02-41-09_CCE20190920annexesdefsite.pdf,avis/2019-05-06-02-41-09_CCE20190920annexesdefsite.pdf,2019-05-06-02-41-09_CCE20190920annexesdefsite.pdf,fr,https://www.ccecrb.fgov.be/type/fr/1/avis/24
avis_2019-04-23-03-43-22_doc190700fr,avis,avis,conseil central de l’économie,Les interlocuteurs sociaux se prononcent sur la répartition de l'enveloppe bien-être,Emploi et compétitivité,https://www.ccecrb.fgov.be/c/fr/2/emploi-et-competitivite,"Le 23 avril 2019, le Conseil national du travail (CNT) et le Conseil central de l’économie (CCE) et le Comité général de gestion pour le statut social des...",23/04/2019,2019-04-23,2019,https://www.ccecrb.fgov.be/p/fr/639/les-interlocuteurs-sociaux-se-prononcent-sur-la-repartition-de-l-enveloppe-bien-etre,https://www.ccecrb.fgov.be/dpics/fichiers/2019-04-23-03-43-22_doc190700fr.pdf,avis/2019-04-23-03-43-22_doc190700fr.pdf,2019-04-23-03-43-22_doc190700fr.pdf,fr,https://www.ccecrb.fgov.be/type/fr/1/avis/24
avis_2019-04-24-08-34-07_doc190800fr,avis,avis,conseil central de l’économie,Les interlocuteurs sociaux se prononcent sur la répartition de l'enveloppe bien-être,Emploi et compétitivité,https://www.ccecrb.fgov.be/c/fr/2/emploi-et-competitivite,"Le 23 avril 2019, le Conseil national du travail (CNT) et le Conseil central de l’économie (CCE) et le Comité général de gestion pour le statut social des...",23/04/2019,2019-04-23,2019,https://www.ccecrb.fgov.be/p/fr/639/les-interlocuteurs-sociaux-se-prononcent-sur-la-repartition-de-l-enveloppe-bien-etre,https://www.ccecrb.fgov.be/dpics/fichiers/2019-04-24-08-34-07_doc190800fr.pdf,avis/2019-04-24-08-34-07_doc190800fr.pdf,2019-04-24-08-34-07_doc190800fr.pdf,fr,https://www.ccecrb.fgov.be/type/fr/1/avis/24
avis_2019-04-05-11-01-48_cce20190750def,avis,avis,conseil central de l’économie,Publication d’informations non financières: l’avis du CCE intégralement pris en compte,Organisation de l'économie,https://www.ccecrb.fgov.be/c/fr/5/organisation-de-l-economie,"Dans son avis du 24 octobre 2018, le CCE a formulé un ensemble de propositions relatives aux référentiels reconnus pour la déclaration non financière qui doivent...",05/04/2019,2019-04-05,2019,https://www.ccecrb.fgov.be/p/fr/626/publication-d-informations-non-financieres-l-avis-du-cce-integralement-pris-en-compte,https://www.ccecrb.fgov.be/dpics/fichiers/2019-04-05-11-01-48_CCE20190750DEF.pdf,avis/2019-04-05-11-01-48_CCE20190750DEF.pdf,2019-04-05-11-01-48_CCE20190750DEF.pdf,fr,https://www.ccecrb.fgov.be/type/fr/1/avis/24
avis_2019-03-28-12-03-14_doc190640fr,avis,avis,conseil central de l’économie,Le Programme national de réforme de la Belgique 2019,Emploi et compétitivité,https://www.ccecrb.fgov.be/c/fr/2/emploi-et-competitivite,"Le Conseil central de l’économie (CCE) et le Conseil national du travail (CNT) viennent d’approuver leurs contributions, sous forme d’avis, au Programme national de...",20/03/2019,2019-03-20,2019,https://www.ccecrb.fgov.be/p/fr/620/le-programme-national-de-reforme-de-la-belgique-2019,https://www.ccecrb.fgov.be/dpics/fichiers/2019-03-28-12-03-14_doc190640fr.pdf,avis/2019-03-28-12-03-14_doc190640fr.pdf,2019-03-28-12-03-14_doc190640fr.pdf,fr,https://www.ccecrb.fgov.be/type/fr/1/avis/24
avis_2019-03-21-10-26-37_cce20190635defsite,avis,avis,consommation,Recommandations pour plus de transparence des services et des tarifs des entreprises de pompes funèbres,Pratiques du commerce,https://www.ccecrb.fgov.be/c/fr/16/pratiques-du-commerce,"Le 20 mars 2019, l’assemblée plénière de la CCS « Consommation » a approuvé le projet d’avis concernant la transparence des services et des...",20/03/2019,2019-03-20,2019,https://www.ccecrb.fgov.be/p/fr/623/recommandations-pour-plus-de-transparence-des-services-et-des-tarifs-des-entreprises-de-pompes-funebres,https://www.ccecrb.fgov.be/dpics/fichiers/2019-03-21-10-26-37_CCE20190635defsite.pdf,avis/2019-03-21-10-26-37_CCE20190635defsite.pdf,2019-03-21-10-26-37_CCE20190635defsite.pdf,fr,https://www.ccecrb.fgov.be/type/fr/1/avis/24
